[
2	 , 19674	 , 350	 , -4.49824395253628, 
2	 , 19152	 , 350	 , -0.9716150420289439, 
2	 , 20070	 , 350	 , -9.621867983143598, 
2	 , 19962	 , 350	 , -2.0067542943133327, 
2	 , 18936	 , 350	 , -1.8009582810322882, 
2	 , 18918	 , 350	 , -2.2026293949788043, 
2	 , 19386	 , 350	 , -2.1198223751686838, 
2	 , 19746	 , 350	 , -4.536379762755681, 
2	 , 19026	 , 350	 , -0.37452660753861355, 
2	 , 19728	 , 350	 , -0.46634222917927615, 
2	 , 19602	 , 350	 , -0.022731797865284425, 
2	 , 19152	 , 350	 , -2.2517253176945093, 
2	 , 19260	 , 350	 , -4.446516205500993, 
2	 , 18846	 , 350	 , -0.0029015034807293376, 
2	 , 19656	 , 350	 , -0.3716860125809335, 
2	 , 18954	 , 350	 , -0.2766918164605921, 
2	 , 19422	 , 350	 , -0.09586240066511453, 
2	 , 18810	 , 350	 , -1.1055314912836287, 
2	 , 18810	 , 350	 , -0.37270944755338165, 
2	 , 19026	 , 350	 , -0.14010805176721192, 
2	 , 19728	 , 350	 , -0.07383588332810054, 
2	 , 19764	 , 350	 , -2.2022118846026073, 
2	 , 18810	 , 350	 , -0.40693658880033323, 
2	 , 20070	 , 350	 , -0.1490760117172097, 
2	 , 19404	 , 350	 , -2.0319077936360666, 
2	 , 19008	 , 350	 , -0.03972306422687857, 
2	 , 20034	 , 350	 , -0.28795732882559566, 
2	 , 19944	 , 350	 , -2.4862410567981983, 
2	 , 19656	 , 350	 , -1.0941358472312865, 
2	 , 19638	 , 350	 , -1.4521517633135823, 
2	 , 19152	 , 350	 , -0.24631746021747308, 
2	 , 18936	 , 350	 , -1.8989895174668747, 
2	 , 18810	 , 350	 , -0.5241698287705946, 
2	 , 19728	 , 350	 , -0.4970878125715712, 
2	 , 18900	 , 350	 , -0.35092196892141037, 
2	 , 19008	 , 350	 , -5.49489222591029, 
2	 , 19458	 , 350	 , -0.10489293099841097, 
2	 , 19350	 , 350	 , -2.4480035564256233, 
2	 , 18990	 , 350	 , -0.6429057209897234, 
4	 , 39528	 , 350	 , -1.469375945794997, 
4	 , 39330	 , 350	 , -3.1802587821683925, 
4	 , 38994	 , 350	 , -0.5981250628684903, 
4	 , 39384	 , 350	 , -0.25571427618104403, 
4	 , 37980	 , 350	 , -2.1458610888455927, 
4	 , 39798	 , 350	 , -0.5255781559363174, 
4	 , 37926	 , 350	 , -0.3257254056929254, 
4	 , 39204	 , 350	 , -0.07504804609828883, 
4	 , 38952	 , 350	 , -0.4228395260124279, 
4	 , 39474	 , 350	 , -0.7496955016512187, 
4	 , 38880	 , 350	 , -2.768634720899141, 
4	 , 38520	 , 350	 , -2.111941801727725, 
4	 , 39606	 , 350	 , -0.6814315274323657, 
4	 , 39750	 , 350	 , -0.19409283064804211, 
4	 , 39510	 , 350	 , -1.0143067583418282, 
4	 , 38952	 , 350	 , -0.998324258040364, 
4	 , 38502	 , 350	 , -0.0037367943219301734, 
4	 , 39636	 , 350	 , -3.053096025270297, 
4	 , 38364	 , 350	 , -0.006307094470872614, 
4	 , 39258	 , 350	 , -0.11015424325494486, 
4	 , 39492	 , 350	 , -3.239564534130663, 
4	 , 39984	 , 350	 , -3.9435005227283155, 
4	 , 39294	 , 350	 , -3.8630414017182706, 
4	 , 39492	 , 350	 , -0.34731606168326, 
4	 , 39996	 , 350	 , -0.8911678913320144, 
4	 , 39006	 , 350	 , -1.0257466771217802, 
4	 , 40212	 , 350	 , -0.05147278993903843, 
4	 , 39006	 , 350	 , -0.27216254615920804, 
4	 , 40344	 , 350	 , -0.5891099768083928, 
4	 , 39726	 , 350	 , -2.301647878491011, 
4	 , 39870	 , 350	 , -0.09714642174547626, 
4	 , 39744	 , 350	 , -0.10963458208681709, 
4	 , 39780	 , 350	 , -0.009699288026099519, 
4	 , 39348	 , 350	 , -0.18577941757432115, 
4	 , 38070	 , 350	 , -0.27216254615920804, 
4	 , 39042	 , 350	 , -2.1003174317469115, 
4	 , 37962	 , 350	 , -0.37452660753861355, 
4	 , 38760	 , 350	 , -0.48969172657213506, 
4	 , 39384	 , 350	 , -3.9702078460199317, 
4	 , 39426	 , 350	 , -0.48969172657213506, 
6	 , 58986	 , 350	 , -0.029567771938218995, 
6	 , 58932	 , 350	 , -0.34886731179734265, 
6	 , 58224	 , 350	 , -0.07197893025837068, 
6	 , 57240	 , 350	 , -4.902313846123338, 
6	 , 56814	 , 350	 , -1.8173082323896064, 
6	 , 56742	 , 350	 , -0.37452660753861355, 
6	 , 59316	 , 350	 , -0.8792624958530514, 
6	 , 59004	 , 350	 , -0.27654210981979854, 
6	 , 56916	 , 350	 , -0.37452660753861355, 
6	 , 58758	 , 350	 , -0.34886731179734265, 
6	 , 56934	 , 350	 , -1.8081278067729811, 
6	 , 59220	 , 350	 , -0.847206668541872, 
6	 , 58992	 , 350	 , -0.18082573170249405, 
6	 , 58158	 , 350	 , -0.5356097561338778, 
6	 , 59004	 , 350	 , -1.8329789905038858, 
6	 , 58464	 , 350	 , -2.423340912231413, 
6	 , 56466	 , 350	 , -1.9504501729924768, 
6	 , 59442	 , 350	 , -0.14432483217792585, 
6	 , 59598	 , 350	 , -2.0966262298525717, 
6	 , 57672	 , 350	 , -1.0401273886574791, 
6	 , 59436	 , 350	 , -0.027350196329128086, 
6	 , 59340	 , 350	 , -0.0871027377440921, 
6	 , 59010	 , 350	 , -0.06864394174173664, 
6	 , 58194	 , 350	 , -4.841236763821507, 
6	 , 59118	 , 350	 , -0.20858592487819583, 
6	 , 57096	 , 350	 , -2.148742573837445, 
6	 , 58518	 , 350	 , -3.652666285796922, 
6	 , 59856	 , 350	 , -0.30128478441806006, 
6	 , 58716	 , 350	 , -0.03548890848428091, 
6	 , 57816	 , 350	 , -0.04534050746114294, 
6	 , 58356	 , 350	 , -0.09520204935907578, 
6	 , 58734	 , 350	 , -8.588983045566869E-5, 
6	 , 57420	 , 350	 , -0.0030089637303457053, 
6	 , 58608	 , 350	 , -3.8615208423524927, 
6	 , 58374	 , 350	 , -2.91531786034221, 
6	 , 57942	 , 350	 , -1.066051226659194, 
6	 , 58950	 , 350	 , -2.10688743872649, 
6	 , 58524	 , 350	 , -0.6979552860881459, 
6	 , 58956	 , 350	 , -0.07209162195273229, 
6	 , 59382	 , 350	 , -0.020174580619870153, 
10	 , 98310	 , 350	 , -0.1493624494822738, 
10	 , 98106	 , 350	 , -0.2741592091504727, 
10	 , 97854	 , 350	 , -1.4935923538752425, 
10	 , 96936	 , 350	 , -0.09012100726760532, 
10	 , 97590	 , 350	 , -0.15998918026076808, 
10	 , 96324	 , 350	 , -0.07197894685281021, 
10	 , 98130	 , 350	 , -2.308174170948371, 
10	 , 94854	 , 350	 , -1.0401273886574791, 
10	 , 96000	 , 350	 , -0.09824911481293999, 
10	 , 96570	 , 350	 , -0.055106343322695914, 
10	 , 97686	 , 350	 , -0.5137319484361, 
10	 , 94944	 , 350	 , -1.8285797868472626, 
10	 , 98694	 , 350	 , -0.8956660695666923, 
10	 , 98178	 , 350	 , -0.0036993177830432745, 
10	 , 98130	 , 350	 , -0.14670008529026207, 
10	 , 96396	 , 350	 , -0.42989083525484156, 
10	 , 98076	 , 350	 , -0.34287647593491205, 
10	 , 94674	 , 350	 , -0.37452660753861355, 
10	 , 94920	 , 350	 , -0.37452660753861355, 
10	 , 94788	 , 350	 , -0.37452660753861355, 
10	 , 96048	 , 350	 , -0.003353435111533274, 
10	 , 98034	 , 350	 , -2.156079508861831, 
10	 , 96798	 , 350	 , -0.317338955722345, 
10	 , 97470	 , 350	 , -0.15517030837859333, 
10	 , 97296	 , 350	 , -0.017714701588184743, 
10	 , 97206	 , 350	 , -0.35703664431748916, 
10	 , 97878	 , 350	 , -3.0566170647299145, 
10	 , 95850	 , 350	 , -0.06392066336825199, 
10	 , 97176	 , 350	 , -3.812322120326527, 
10	 , 96900	 , 350	 , -0.5826620419592815, 
10	 , 96894	 , 350	 , -3.9502989073438806, 
10	 , 98610	 , 350	 , -3.957486684869903, 
10	 , 96114	 , 350	 , -0.09039606735085629, 
10	 , 98154	 , 350	 , -0.00998458420816782, 
10	 , 96186	 , 350	 , -2.8519532671686902, 
10	 , 98496	 , 350	 , -0.14940144603367247, 
10	 , 99036	 , 350	 , -0.6212318156555545, 
10	 , 98286	 , 350	 , -0.14046821500300544, 
10	 , 96792	 , 350	 , -0.27216254615920804, 
10	 , 96324	 , 350	 , -2.131420599560954, 
20	 , 195936	 , 350	 , -0.055655378365446755, 
20	 , 192918	 , 350	 , -0.08019426046673081, 
20	 , 193536	 , 350	 , -0.5344182456205298, 
20	 , 189474	 , 350	 , -0.37452660753861355, 
20	 , 191166	 , 350	 , -0.1345004541855844, 
20	 , 190926	 , 350	 , -0.7119446656435912, 
20	 , 195360	 , 350	 , -0.2118901467317309, 
20	 , 191436	 , 350	 , -0.27216254615920804, 
20	 , 192444	 , 350	 , -0.9616311609542689, 
20	 , 194064	 , 350	 , -0.01831227479431989, 
20	 , 194868	 , 350	 , -0.030523797054729504, 
20	 , 191694	 , 350	 , -0.09477366409351273, 
20	 , 195054	 , 350	 , -0.4275770645409407, 
20	 , 196266	 , 350	 , -0.054676658159369486, 
20	 , 190440	 , 350	 , -0.15595830735603985, 
20	 , 192252	 , 350	 , -0.054424145341654025, 
20	 , 189426	 , 350	 , -2.6721464644440536, 
20	 , 195390	 , 350	 , -0.512598194201922, 
20	 , 195264	 , 350	 , -0.08853184534439448, 
20	 , 195204	 , 350	 , -0.151704103050868, 
20	 , 191208	 , 350	 , -0.6074393827231906, 
20	 , 195492	 , 350	 , -0.862467238242592, 
20	 , 195480	 , 350	 , -0.016683877893853668, 
20	 , 189456	 , 350	 , -1.7978274424606755, 
20	 , 195414	 , 350	 , -0.5206165075946287, 
20	 , 192606	 , 350	 , -0.006495027070700735, 
20	 , 192402	 , 350	 , -0.9454227981234847, 
20	 , 192690	 , 350	 , -0.12748654652096694, 
20	 , 194592	 , 350	 , -0.1037913211472922, 
20	 , 193800	 , 350	 , -0.7276884703825013, 
20	 , 195534	 , 350	 , -0.8683113428281659, 
20	 , 190470	 , 350	 , -1.0401273886574791, 
20	 , 195870	 , 350	 , -0.2012278245045305, 
20	 , 195084	 , 350	 , -0.36279807082757815, 
20	 , 189168	 , 350	 , -0.3741890901812912, 
20	 , 194322	 , 350	 , -3.9464269950549724, 
20	 , 193998	 , 350	 , -0.12868590429680438, 
20	 , 195462	 , 350	 , -0.16006030269338237, 
20	 , 188166	 , 350	 , -1.7246103786253686, 
20	 , 192282	 , 350	 , -0.10626966120683624, 
50	 , 485178	 , 350	 , -0.32279795658322175, 
50	 , 486528	 , 350	 , -0.014485441777235687, 
50	 , 473466	 , 350	 , -0.2313319744425883, 
50	 , 486492	 , 350	 , -0.9167175058391455, 
50	 , 483360	 , 350	 , -0.08714828166021617, 
50	 , 478194	 , 350	 , -0.901296513113769, 
50	 , 481896	 , 350	 , -0.35651363107257916, 
50	 , 485748	 , 350	 , -0.15297614847737337, 
50	 , 485286	 , 350	 , -0.0018326045125038818, 
50	 , 485088	 , 350	 , -1.603482550922929, 
50	 , 487128	 , 350	 , -0.11808848463924806, 
50	 , 477210	 , 350	 , -0.27216254615920804, 
50	 , 479592	 , 350	 , -0.004770184432166605, 
50	 , 482868	 , 350	 , -8.075295516536285E-4, 
50	 , 488268	 , 350	 , -0.07209162195273229, 
50	 , 487032	 , 350	 , -0.05047658281777691, 
50	 , 478164	 , 350	 , -0.0038632565399859876, 
50	 , 486954	 , 350	 , -7.72635830135815E-5, 
50	 , 484848	 , 350	 , -0.08928397286581, 
50	 , 485094	 , 350	 , -0.3114651554826173, 
50	 , 486138	 , 350	 , -0.05257997266072662, 
50	 , 487764	 , 350	 , -0.2825081766692044, 
50	 , 486786	 , 350	 , -0.03577845455953373, 
50	 , 476316	 , 350	 , -0.14537776939347732, 
50	 , 484824	 , 350	 , -0.021669947146820256, 
50	 , 481392	 , 350	 , -0.1609626861887616, 
50	 , 485418	 , 350	 , -0.0066914073846901494, 
50	 , 485418	 , 350	 , -0.1286238040892927, 
50	 , 485454	 , 350	 , -0.03766635912008522, 
50	 , 479208	 , 350	 , -0.20035762640145843, 
50	 , 484908	 , 350	 , -0.009575785912721268, 
50	 , 485970	 , 350	 , -0.06357908304361541, 
50	 , 483732	 , 350	 , -0.4636746173295575, 
50	 , 485418	 , 350	 , -0.5520318332198086, 
50	 , 477864	 , 350	 , -0.026773526966794185, 
50	 , 486006	 , 350	 , -0.2885056039574599, 
50	 , 485634	 , 350	 , -0.025084755680526698, 
50	 , 483558	 , 350	 , -0.0930626652230958, 
50	 , 485208	 , 350	 , -0.17312362421046565, 
50	 , 487038	 , 350	 , -3.101713102459287E-4, 
100	 , 970632	 , 350	 , -0.07811258358956392, 
100	 , 958440	 , 350	 , -0.020595570678367765, 
100	 , 965106	 , 350	 , -0.005438762956135993, 
100	 , 963414	 , 350	 , -0.080077184979225, 
100	 , 954972	 , 350	 , -0.040773364833952296, 
100	 , 970614	 , 350	 , -0.06104519853387391, 
100	 , 965802	 , 350	 , -0.061212833845276614, 
100	 , 969594	 , 350	 , -0.18835336449440543, 
100	 , 972516	 , 350	 , -0.022310218036591452, 
100	 , 959202	 , 350	 , -0.09703969832712354, 
100	 , 968724	 , 350	 , -0.024274228320871706, 
100	 , 972138	 , 350	 , -0.013646300072361853, 
100	 , 971178	 , 350	 , -4.012255698994577E-5, 
100	 , 956304	 , 350	 , -0.25856007378162515, 
100	 , 972438	 , 350	 , -0.004161839718114217, 
100	 , 971766	 , 350	 , -0.03594450996584838, 
100	 , 964878	 , 350	 , -0.08508494259242724, 
100	 , 962562	 , 350	 , -0.024907251636865482, 
100	 , 971670	 , 350	 , -8.518098107454305E-4, 
100	 , 970464	 , 350	 , -0.05014604389912407, 
100	 , 968274	 , 350	 , -0.0034999504699392216, 
100	 , 974424	 , 350	 , -0.017789430927136314, 
100	 , 967014	 , 350	 , -0.011511036888863065, 
100	 , 971208	 , 350	 , -0.11281410511992207, 
100	 , 972456	 , 350	 , -0.016534731076969227, 
100	 , 966786	 , 350	 , -3.4520312354864475E-5, 
100	 , 965514	 , 350	 , -0.029492612860505415, 
100	 , 969966	 , 350	 , -0.035186106885181936, 
100	 , 968124	 , 350	 , -0.0019527179268867473, 
100	 , 969396	 , 350	 , -0.08274952986827759, 
100	 , 974418	 , 350	 , -0.028638156013877602, 
100	 , 969882	 , 350	 , -3.5435486381088244E-4, 
100	 , 962130	 , 350	 , -0.0012656036047103208, 
100	 , 968130	 , 350	 , -0.0930626652230958, 
100	 , 968328	 , 350	 , -0.010542699842670113, 
100	 , 971736	 , 350	 , -0.1329678930344773, 
100	 , 955986	 , 350	 , -0.005157963676438166, 
100	 , 968172	 , 350	 , -0.004201880384018577, 
100	 , 969336	 , 350	 , -0.011350295136527435, 
100	 , 968070	 , 350	 , -0.018520574493664052, 
150	 , 1456110	 , 350	 , -0.0559375467817748, 
150	 , 1456350	 , 350	 , -0.006319624989378997, 
150	 , 1452954	 , 350	 , -0.15928641757286, 
150	 , 1452612	 , 350	 , -0.0028398927138135873, 
150	 , 1455720	 , 350	 , -4.750467946888952E-4, 
150	 , 1460874	 , 350	 , -0.039120715255492364, 
150	 , 1460568	 , 350	 , -0.039687822978069234, 
150	 , 1454988	 , 350	 , -5.394553459602687E-4, 
150	 , 1457550	 , 350	 , -0.0020654573064191914, 
150	 , 1452852	 , 350	 , -0.029926228044888807, 
150	 , 1458480	 , 350	 , -0.0017441397461437087, 
150	 , 1458120	 , 350	 , -0.005521488335309263, 
150	 , 1438350	 , 350	 , -0.005644466865509069, 
150	 , 1455756	 , 350	 , -0.02480673472963417, 
150	 , 1456452	 , 350	 , -0.07784036420732197, 
150	 , 1452888	 , 350	 , -0.02996872506932465, 
150	 , 1455300	 , 350	 , -0.27647340712350466, 
150	 , 1457370	 , 350	 , -0.007276756783339449, 
150	 , 1456488	 , 350	 , -0.048285857584057165, 
150	 , 1456134	 , 350	 , -0.030625536037523556, 
150	 , 1425966	 , 350	 , -0.12064357646121857, 
150	 , 1446930	 , 350	 , -0.05915576652192345, 
150	 , 1449738	 , 350	 , -3.904735175321504E-5, 
150	 , 1456188	 , 350	 , -7.829148456063717E-5, 
150	 , 1456974	 , 350	 , -0.04484838467003463, 
150	 , 1456206	 , 350	 , -1.0185615867109919E-5, 
150	 , 1458744	 , 350	 , -0.018068527464746305, 
150	 , 1455744	 , 350	 , -0.059871705004071414, 
150	 , 1446960	 , 350	 , -0.010007823290165037, 
150	 , 1455774	 , 350	 , -0.0059258143339331396, 
150	 , 1455150	 , 350	 , -0.04205206939922348, 
150	 , 1460262	 , 350	 , -0.004912954215757364, 
150	 , 1459584	 , 350	 , -0.16411962495263763, 
150	 , 1447464	 , 350	 , -0.01762057544757695, 
150	 , 1454490	 , 350	 , -3.4650035317699705E-4, 
150	 , 1452540	 , 350	 , -2.4218560818349346E-4, 
150	 , 1455132	 , 350	 , -0.06383359139036787, 
150	 , 1459692	 , 350	 , -0.19868760206333624, 
150	 , 1455600	 , 350	 , -0.06716123028695926, 
150	 , 1452654	 , 350	 , -0.01903929435651508, 
200	 , 1939542	 , 350	 , -0.014389055741002047, 
200	 , 1929456	 , 350	 , -0.019247313094831776, 
200	 , 1944822	 , 350	 , -6.750796020400323E-4, 
200	 , 1940418	 , 350	 , -0.009454707731958053, 
200	 , 1942878	 , 350	 , -9.775882234485246E-4, 
200	 , 1935066	 , 350	 , -0.0011503901277631387, 
200	 , 1911864	 , 350	 , -0.0030876917570005946, 
200	 , 1937808	 , 350	 , -0.01525692203920979, 
200	 , 1927536	 , 350	 , -0.005194229965684086, 
200	 , 1945434	 , 350	 , -1.271464682218107E-4, 
200	 , 1940712	 , 350	 , -0.009307507042273788, 
200	 , 1939710	 , 350	 , -0.053195491894874006, 
200	 , 1939032	 , 350	 , -1.0641600770238545E-4, 
200	 , 1939494	 , 350	 , -0.015154316902968935, 
200	 , 1940844	 , 350	 , -3.019946363611802E-5, 
200	 , 1941042	 , 350	 , -0.052577048415297964, 
200	 , 1924266	 , 350	 , -0.01013408465828065, 
200	 , 1924200	 , 350	 , -8.887053289207121E-6, 
200	 , 1933440	 , 350	 , -0.0268886685345027, 
200	 , 1940322	 , 350	 , -0.0015074652718800926, 
200	 , 1936332	 , 350	 , -1.3240080184895967E-4, 
200	 , 1929606	 , 350	 , -9.291660303996419E-4, 
200	 , 1911792	 , 350	 , -0.04298063987387539, 
200	 , 1941954	 , 350	 , -8.876753292260571E-6, 
200	 , 1944720	 , 350	 , -0.0688674978347048, 
200	 , 1937214	 , 350	 , -0.011376499282461353, 
200	 , 1939986	 , 350	 , -6.889657145891026E-4, 
200	 , 1939434	 , 350	 , -0.005752864033366106, 
200	 , 1940562	 , 350	 , -7.749575279788011E-4, 
200	 , 1944648	 , 350	 , -0.003970566485943328, 
200	 , 1946166	 , 350	 , -0.0011656335510208202, 
200	 , 1944240	 , 350	 , -0.00112797046774469, 
200	 , 1930266	 , 350	 , -0.011892678670139312, 
200	 , 1937496	 , 350	 , -0.08226783162778162, 
200	 , 1942602	 , 350	 , -0.019155196788813507, 
200	 , 1938618	 , 350	 , -0.008271330782863875, 
200	 , 1946226	 , 350	 , -0.0017436550740649926, 
200	 , 1937238	 , 350	 , -0.06378973743670498, 
200	 , 1946916	 , 350	 , -0.003793241547784622, 
200	 , 1941090	 , 350	 , -0.008593642292844428, 
250	 , 2431464	 , 350	 , -0.018068527464746305, 
250	 , 2429664	 , 350	 , -3.042608286652283E-4, 
250	 , 2418546	 , 350	 , -0.011484922963273275, 
250	 , 2413554	 , 350	 , -0.021485106834964494, 
250	 , 2425272	 , 350	 , -4.1855817587061934E-5, 
250	 , 2418192	 , 350	 , -0.009412380466731466, 
250	 , 2427492	 , 350	 , -0.004879261972044033, 
250	 , 2424084	 , 350	 , -0.005056570506503908, 
250	 , 2427222	 , 350	 , -0.0015007325072098575, 
250	 , 2425962	 , 350	 , -8.961493901899685E-4, 
250	 , 2425476	 , 350	 , -5.107149211492556E-4, 
250	 , 2412696	 , 350	 , -0.024998104476591523, 
250	 , 2428614	 , 350	 , -0.1039253670242106, 
250	 , 2426946	 , 350	 , -0.003767449973951047, 
250	 , 2432340	 , 350	 , -0.020436962742065943, 
250	 , 2430384	 , 350	 , -0.03840227406482745, 
250	 , 2418678	 , 350	 , -5.337974050454205E-4, 
250	 , 2432610	 , 350	 , -1.788146862340009E-4, 
250	 , 2432496	 , 350	 , -5.689957372005414E-4, 
250	 , 2422740	 , 350	 , -2.552372302391823E-4, 
250	 , 2405988	 , 350	 , -0.00513395514652018, 
250	 , 2431992	 , 350	 , -0.042310414876320195, 
250	 , 2424420	 , 350	 , -0.08500624203242985, 
250	 , 2433534	 , 350	 , -0.00460906043550013, 
250	 , 2431632	 , 350	 , -4.8779132200783064E-5, 
250	 , 2424564	 , 350	 , -3.9491453511707105E-4, 
250	 , 2431002	 , 350	 , -0.0011080306273610252, 
250	 , 2418666	 , 350	 , -0.00522687237267139, 
250	 , 2431068	 , 350	 , -0.0167845298454891, 
250	 , 2416710	 , 350	 , -0.022354092590248033, 
250	 , 2417622	 , 350	 , -2.92432805863164E-5, 
250	 , 2389926	 , 350	 , -0.004330769968021475, 
250	 , 2417814	 , 350	 , -0.025867295087369763, 
250	 , 2428092	 , 350	 , -0.0833275056135585, 
250	 , 2430060	 , 350	 , -0.003440379293159192, 
250	 , 2423844	 , 350	 , -5.949170124639472E-5, 
250	 , 2411646	 , 350	 , -0.01679552928852385, 
250	 , 2431014	 , 350	 , -9.061010946465246E-4, 
250	 , 2422878	 , 350	 , -0.005513668920961046, 
250	 , 2426796	 , 350	 , -0.0015663976581085299, 
300	 , 2901762	 , 350	 , -0.014692393512164647, 
300	 , 2920434	 , 350	 , -0.0027745220665310495, 
300	 , 2908908	 , 350	 , -0.011601195432498965, 
300	 , 2916300	 , 350	 , -0.0476431146950194, 
300	 , 2907822	 , 350	 , -0.0020464530490915097, 
300	 , 2915046	 , 350	 , -7.837254935141322E-5, 
300	 , 2912106	 , 350	 , -8.588983045566869E-5, 
300	 , 2913096	 , 350	 , -0.0038450522490880022, 
300	 , 2902230	 , 350	 , -0.016256561348343183, 
300	 , 2905254	 , 350	 , -0.0023089606786578093, 
300	 , 2901126	 , 350	 , -0.001411360387415035, 
300	 , 2901036	 , 350	 , -0.005408071826347863, 
300	 , 2901576	 , 350	 , -0.002205871251819402, 
300	 , 2900460	 , 350	 , -1.624239577610533E-4, 
300	 , 2906094	 , 350	 , -0.016664620714378797, 
300	 , 2906490	 , 350	 , -0.0028175871167241025, 
300	 , 2915226	 , 350	 , -2.7982751924377907E-4, 
300	 , 2913378	 , 350	 , -6.09771326961281E-4, 
300	 , 2905086	 , 350	 , -0.01510178672780483, 
300	 , 2913156	 , 350	 , -0.0023612793224029103, 
300	 , 2917566	 , 350	 , -2.898263366492356E-4, 
300	 , 2910642	 , 350	 , -0.005544861508007889, 
300	 , 2916528	 , 350	 , -7.829148456063717E-5, 
300	 , 2885700	 , 350	 , -0.004693223427210172, 
300	 , 2907636	 , 350	 , -8.03408980653291E-4, 
300	 , 2912118	 , 350	 , -0.0022803793315773835, 
300	 , 2906928	 , 350	 , -2.3552208238163363E-4, 
300	 , 2913096	 , 350	 , -0.0037161598039747975, 
300	 , 2914014	 , 350	 , -0.06330504189709783, 
300	 , 2903988	 , 350	 , -0.008438873966515681, 
300	 , 2916390	 , 350	 , -7.72635830135815E-5, 
300	 , 2900652	 , 350	 , -0.001411360387415035, 
300	 , 2887338	 , 350	 , -0.001186708489215985, 
300	 , 2899572	 , 350	 , -0.014418539482259258, 
300	 , 2906310	 , 350	 , -8.711461476042573E-4, 
300	 , 2916030	 , 350	 , -0.0033184862681930076, 
300	 , 2915568	 , 350	 , -0.005086444693941691, 
300	 , 2905284	 , 350	 , -0.016904400256240015, 
300	 , 2896470	 , 350	 , -2.827555794866481E-4, 
300	 , 2912178	 , 350	 , -3.25337481291239E-5, 
350	 , 3369174	 , 350	 , -0.0054078931023267855, 
350	 , 3375966	 , 350	 , -0.008733585299495613, 
350	 , 3390708	 , 350	 , -9.012692516349107E-4, 
350	 , 3404724	 , 350	 , -3.9272750243220657E-4, 
350	 , 3381654	 , 350	 , -0.08347467444954734, 
350	 , 3398784	 , 350	 , -0.0022803793315773835, 
350	 , 3399072	 , 350	 , -0.010330925992503879, 
350	 , 3393282	 , 350	 , -5.733923099710032E-4, 
350	 , 3400632	 , 350	 , -0.0010259684535467715, 
350	 , 3395520	 , 350	 , -0.0016334622734070314, 
350	 , 3355770	 , 350	 , -0.01804518938833329, 
350	 , 3402666	 , 350	 , -9.860948764814877E-4, 
350	 , 3400074	 , 350	 , -0.02856401320252887, 
350	 , 3392640	 , 350	 , -0.029062171601106784, 
350	 , 3389268	 , 350	 , -1.2507502215641841E-5, 
350	 , 3399090	 , 350	 , -0.004705127362568923, 
350	 , 3392166	 , 350	 , -0.0028847646505078335, 
350	 , 3378114	 , 350	 , -0.01271088105344477, 
350	 , 3391194	 , 350	 , -0.046913789840915335, 
350	 , 3369888	 , 350	 , -2.510973698424413E-6, 
350	 , 3360348	 , 350	 , -0.004477868611439476, 
350	 , 3400410	 , 350	 , -7.665549947725199E-6, 
350	 , 3390276	 , 350	 , -0.037341571796023175, 
350	 , 3397902	 , 350	 , -0.009865151547286352, 
350	 , 3391530	 , 350	 , -0.01699094083057831, 
350	 , 3388548	 , 350	 , -0.0010181147058756365, 
350	 , 3382854	 , 350	 , -0.01161989164362123, 
350	 , 3390138	 , 350	 , -5.1429474007475345E-5, 
350	 , 3402240	 , 350	 , -0.0014048559393437647, 
350	 , 3392040	 , 350	 , -0.013063196645268841, 
350	 , 3401994	 , 350	 , -0.004850022569603536, 
350	 , 3385002	 , 350	 , -0.0022091518008466866, 
350	 , 3384696	 , 350	 , -0.00840040576681144, 
350	 , 3357156	 , 350	 , -0.00492549789537083, 
350	 , 3389748	 , 350	 , -3.4143215786990764E-6, 
350	 , 3382470	 , 350	 , -0.014418539482259258, 
350	 , 3377028	 , 350	 , -0.006206168615614847, 
350	 , 3400632	 , 350	 , -2.758957815207636E-4, 
350	 , 3396240	 , 350	 , -0.03589747712794314, 
350	 , 3380244	 , 350	 , -0.003401433860263197, 
400	 , 3882594	 , 350	 , -3.731904817860616E-6, 
400	 , 3836874	 , 350	 , -0.004709768083415037, 
400	 , 3888222	 , 350	 , -0.004029190063004334, 
400	 , 3869994	 , 350	 , -0.009633889912158555, 
400	 , 3883110	 , 350	 , -2.328686887239859E-4, 
400	 , 3879420	 , 350	 , -0.0030119085757688677, 
400	 , 3868368	 , 350	 , -0.004013611317623583, 
400	 , 3882132	 , 350	 , -0.0029984577334611386, 
400	 , 3880572	 , 350	 , -0.0016067118461542888, 
400	 , 3888366	 , 350	 , -0.004163356106553468, 
400	 , 3875988	 , 350	 , -0.003044533816094618, 
400	 , 3878982	 , 350	 , -9.394419940192092E-4, 
400	 , 3892296	 , 350	 , -0.001721346997346615, 
400	 , 3885402	 , 350	 , -0.0012140330459283262, 
400	 , 3878700	 , 350	 , -6.779885882144905E-4, 
400	 , 3869838	 , 350	 , -4.291500082986498E-4, 
400	 , 3875634	 , 350	 , -0.014519423946788703, 
400	 , 3881256	 , 350	 , -1.960593607501376E-4, 
400	 , 3879468	 , 350	 , -0.0013891720958463048, 
400	 , 3875352	 , 350	 , -3.236517173597357E-4, 
400	 , 3867084	 , 350	 , -0.01515342232916013, 
400	 , 3880536	 , 350	 , -1.3885413141688014E-4, 
400	 , 3886062	 , 350	 , -0.010474513862889164, 
400	 , 3884886	 , 350	 , -5.194174648650837E-4, 
